Date,Energy Source,Value,Generation (TWh)
2023-04-01,Gas and Other Fossil,246326.31999999998,246.32631999999998
2023-04-01,Hydro,34375.91,34.375910000000005
2023-04-01,"Hydro, Bioenergy and Other Renewables",44384.03,44.384029999999996
2023-04-01,Nuclear,113324.92,113.32491999999999
2023-04-01,Other Fossil,5151.88,5.15188
2023-04-01,Other Renewables,3027.75,3.02775
2023-04-01,Renewables,173598.25,173.59825
2023-04-01,Solar,43061.079999999994,43.06108
2023-04-01,Total Generation,613732.45,613.73245
2023-04-01,Wind,86153.14,86.15314
2023-04-01,Wind and Solar,129214.22,129.21422
2023-05-01,Bioenergy,8268.369999999999,8.268369999999999
2023-05-01,Clean,301396.31,301.39630999999997
2023-05-01,Coal,87952.32,87.95232
2023-05-01,Fossil,369865.5,369.8655
2023-05-01,Gas,276001.64,276.00164
2023-05-01,Gas and Other Fossil,281913.18,281.91318
2023-05-01,Hydro,53950.07,53.95007
2023-05-01,"Hydro, Bioenergy and Other Renewables",65321.72,65.32172
2023-05-01,Nuclear,122945.75,122.94575
2023-05-01,Other Fossil,5911.54,5.91154
2023-05-01,Other Renewables,3103.28,3.1032800000000003
2023-05-01,Renewables,178450.56,178.45056
2023-05-01,Solar,48989.920000000006,48.989920000000005
2023-05-01,Total Generation,671261.8099999999,671.26181
2023-05-01,Wind,64138.92,64.13892
2023-05-01,Wind and Solar,113128.84,113.12884
2023-06-01,Bioenergy,7924.139999999999,7.9241399999999995
2023-06-01,Clean,283758.91,283.75890999999996
2023-06-01,Coal,115674.08,115.67408
2023-06-01,Fossil,445888.35,445.88835
2023-06-01,Gas,324325.71,324.32571
2023-06-01,Gas and Other Fossil,330214.26,330.21426
2023-06-01,Hydro,37816.0,37.816
2023-06-01,"Hydro, Bioenergy and Other Renewables",48597.06,48.59706
2023-06-01,Nuclear,129930.18,129.93018
2023-06-01,Other Fossil,5888.549999999999,5.8885499999999995
2023-06-01,Other Renewables,2856.92,2.85692
2023-06-01,Renewables,153828.72999999998,153.82872999999998
2023-06-01,Solar,50135.84,50.135839999999995
2023-06-01,Total Generation,729647.25,729.64725
2023-06-01,Wind,55095.83,55.09583
2023-06-01,Wind and Solar,105231.67,105.23167
2023-07-01,Bioenergy,8333.640000000001,8.33364
2023-07-01,Clean,301145.2,301.1452
2023-07-01,Coal,158430.14,158.43014000000002
2023-07-01,Fossil,566555.0599999999,566.5550599999999
2023-07-01,Gas,401797.04,401.79704
2023-07-01,Gas and Other Fossil,408124.92,408.12492
2023-07-01,Hydro,41022.61,41.02261
2023-07-01,"Hydro, Bioenergy and Other Renewables",52289.64,52.28964
2023-07-01,Nuclear,139775.17,139.77517
2023-07-01,Other Fossil,6327.88,6.32788
2023-07-01,Other Renewables,2933.39,2.9333899999999997
2023-07-01,Renewables,161370.03,161.37002999999999
2023-07-01,Solar,53268.909999999996,53.26891
2023-07-01,Total Generation,867700.26,867.70026
2023-07-01,Wind,55811.479999999996,55.811479999999996
2023-07-01,Wind and Solar,109080.39,109.08039
2023-08-01,Bioenergy,8479.53,8.47953
2023-08-01,Clean,299674.69,299.67469
2023-08-01,Coal,156672.28999999998,156.67228999999998
2023-08-01,Fossil,563940.05,563.94005
2023-08-01,Gas,400714.23,400.71423
2023-08-01,Gas and Other Fossil,407267.76,407.26776
2023-08-01,Hydro,40841.119999999995,40.84112
2023-08-01,"Hydro, Bioenergy and Other Renewables",52328.65,52.32865
2023-08-01,Nuclear,139488.05000000002,139.48805000000002
2023-08-01,Other Fossil,6553.53,6.553529999999999
2023-08-01,Other Renewables,3008.0,3.008
2023-08-01,Renewables,160186.65,160.18665
2023-08-01,Solar,50758.47,50.75847
2023-08-01,Total Generation,863614.75,863.61475
2023-08-01,Wind,57099.53,57.09953
2023-08-01,Wind and Solar,107858.0,107.858
2023-09-01,Bioenergy,7457.86,7.457859999999999
2023-09-01,Clean,274254.15,274.25415000000004
2023-09-01,Coal,120289.99,120.28999
2023-09-01,Fossil,457621.3,457.62129999999996
2023-09-01,Gas,331534.94,331.53494
2023-09-01,Gas and Other Fossil,337331.3,337.3313
2023-09-01,Hydro,31828.84,31.82884
2023-09-01,"Hydro, Bioenergy and Other Renewables",42293.71,42.29371
2023-09-01,Nuclear,131119.43000000002,131.11943000000002
2023-09-01,Other Fossil,5796.36,5.79636
2023-09-01,Other Renewables,3007.01,3.00701
2023-09-01,Renewables,143134.72,143.13472
2023-09-01,Solar,44385.61,44.38561
2023-09-01,Total Generation,731875.4400000001,731.87544
2023-09-01,Wind,56455.4,56.455400000000004
2023-09-01,Wind and Solar,100841.01000000001,100.84101000000001
2023-10-01,Bioenergy,6882.35,6.882350000000001
2023-10-01,Clean,280743.14,280.74314000000004
2023-10-01,Coal,102071.02,102.07102
2023-10-01,Fossil,390644.7,390.6447
2023-10-01,Gas,282512.39,282.51239000000004
2023-10-01,Gas and Other Fossil,288573.67,288.57367
2023-10-01,Hydro,34504.34,34.50434
2023-10-01,"Hydro, Bioenergy and Other Renewables",44606.64,44.60664
2023-10-01,Nuclear,122805.26,122.80525999999999
2023-10-01,Other Fossil,6061.28,6.06128
2023-10-01,Other Renewables,3219.95,3.21995
2023-10-01,Renewables,157937.88,157.93788
2023-10-01,Solar,40361.06,40.361059999999995
2023-10-01,Total Generation,671387.8300000001,671.3878300000001
2023-10-01,Wind,72970.18,72.97018
2023-10-01,Wind and Solar,113331.24,113.33124000000001
2023-11-01,Bioenergy,7733.13,7.73313
2023-11-01,Clean,275494.06,275.49406
2023-11-01,Coal,102621.6,102.6216
2023-11-01,Fossil,379748.14,379.74814000000003
2023-11-01,Gas,271122.91,271.12291
2023-11-01,Gas and Other Fossil,277126.52999999997,277.12652999999995
2023-11-01,Hydro,35499.71,35.49971
2023-11-01,"Hydro, Bioenergy and Other Renewables",46422.200000000004,46.422200000000004
2023-11-01,Nuclear,124515.29,124.51529
2023-11-01,Other Fossil,6003.62,6.00362
2023-11-01,Other Renewables,3189.36,3.18936
2023-11-01,Renewables,150978.78,150.97878
2023-11-01,Solar,30468.86,30.46886
2023-11-01,Total Generation,655242.2,655.2421999999999
2023-11-01,Wind,74087.72,74.08772
2023-11-01,Wind and Solar,104556.58,104.55658
2023-12-01,Bioenergy,7966.46,7.96646
2023-12-01,Clean,290772.25,290.77225
2023-12-01,Coal,112709.56,112.70956
2023-12-01,Fossil,411893.2,411.89320000000004
2023-12-01,Gas,292963.7,292.9637
2023-12-01,Gas and Other Fossil,299183.64,299.18364
2023-12-01,Hydro,37643.89,37.64389
2023-12-01,"Hydro, Bioenergy and Other Renewables",48838.92,48.83892
2023-12-01,Nuclear,137795.52,137.79551999999998
2023-12-01,Other Fossil,6219.95,6.21995
2023-12-01,Other Renewables,3228.57,3.2285700000000004
2023-12-01,Renewables,152976.72,152.97672
2023-12-01,Solar,27389.22,27.38922
2023-12-01,Total Generation,702665.45,702.66545
2023-12-01,Wind,76748.58,76.74858
2023-12-01,Wind and Solar,104137.8,104.1378
2024-01-01,Bioenergy,8284.01,8.28401
2024-01-01,Clean,289952.92,289.95292
2024-01-01,Coal,151559.63,151.55963
2024-01-01,Fossil,479949.37,479.94937
2024-01-01,Gas,321464.56,321.46456
2024-01-01,Gas and Other Fossil,328389.72,328.38971999999995
2024-01-01,Hydro,41628.87,41.62887
2024-01-01,"Hydro, Bioenergy and Other Renewables",52961.21,52.96121
2024-01-01,Nuclear,138159.48,138.15948
2024-01-01,Other Fossil,6925.17,6.9251700000000005
2024-01-01,Other Renewables,3048.33,3.04833
2024-01-01,Renewables,151793.44,151.79344
2024-01-01,Solar,28870.81,28.870810000000002
2024-01-01,Total Generation,769902.28,769.90228
2024-01-01,Wind,69961.42,69.96142
2024-01-01,Wind and Solar,98832.23,98.83223
2024-02-01,Bioenergy,7372.32,7.372319999999999
2024-02-01,Clean,296488.4,296.4884
2024-02-01,Coal,88309.25,88.30925
2024-02-01,Fossil,355572.02999999997,355.57203
2024-02-01,Gas,262447.74,262.44774
2024-02-01,Gas and Other Fossil,267262.77,267.26277000000005
2024-02-01,Hydro,38240.36,38.24036
2024-02-01,"Hydro, Bioenergy and Other Renewables",48446.18,48.44618
2024-02-01,Nuclear,129167.63,129.16763
2024-02-01,Other Fossil,4815.03,4.81503
2024-02-01,Other Renewables,2833.5,2.8335
2024-02-01,Renewables,167320.77,167.32076999999998
2024-02-01,Solar,35618.8,35.6188
2024-02-01,Total Generation,652060.4199999999,652.0604199999999
2024-02-01,Wind,83255.79,83.25578999999999
2024-02-01,Wind and Solar,118874.59,118.87459
2024-03-01,Bioenergy,7431.04,7.43104
2024-03-01,Clean,319398.66,319.39865999999995
2024-03-01,Coal,77016.26,77.01625999999999
2024-03-01,Fossil,343129.45,343.12945
2024-03-01,Gas,261418.76,261.41876
2024-03-01,Gas and Other Fossil,266113.19,266.11319
2024-03-01,Hydro,45175.3,45.1753
2024-03-01,"Hydro, Bioenergy and Other Renewables",55372.65,55.37265
2024-03-01,Nuclear,126691.54,126.69153999999999
2024-03-01,Other Fossil,4694.43,4.6944300000000005
2024-03-01,Other Renewables,2766.31,2.76631
2024-03-01,Renewables,192707.11,192.70711
2024-03-01,Solar,45564.84,45.56484
2024-03-01,Total Generation,662528.1,662.5281
2024-03-01,Wind,91769.62,91.76961999999999
2024-03-01,Wind and Solar,137334.46,137.33445999999998
2024-04-01,Bioenergy,7225.47,7.2254700000000005
2024-04-01,Clean,311547.46,311.54746
2024-04-01,Coal,74704.67,74.70467
2024-04-01,Fossil,325010.74000000005,325.01074000000006
2024-04-01,Gas,245449.4,245.4494
2024-04-01,Gas and Other Fossil,250306.08000000002,250.30608
2024-04-01,Hydro,37672.590000000004,37.67259000000001
2024-04-01,"Hydro, Bioenergy and Other Renewables",47801.770000000004,47.801770000000005
2024-04-01,Nuclear,114652.49,114.65249
2024-04-01,Other Fossil,4856.68,4.85668
2024-04-01,Other Renewables,2903.71,2.9037100000000002
2024-04-01,Renewables,196894.97,196.89497
2024-04-01,Solar,53704.3,53.7043
2024-04-01,Total Generation,636558.21,636.5582099999999
2024-04-01,Wind,95388.9,95.38889999999999
2024-04-01,Wind and Solar,149093.19999999998,149.0932
2024-05-01,Bioenergy,7876.4400000000005,7.8764400000000006
2024-05-01,Clean,322980.73,322.98073
2024-05-01,Coal,92817.08,92.81708
2024-05-01,Fossil,385665.45,385.66545
2024-05-01,Gas,287201.0,287.201
2024-05-01,Gas and Other Fossil,292848.37,292.84837
2024-05-01,Hydro,43259.85,43.25985
2024-05-01,"Hydro, Bioenergy and Other Renewables",53925.92,53.92592
2024-05-01,Nuclear,129945.93,129.94593
2024-05-01,Other Fossil,5647.37,5.64737
2024-05-01,Other Renewables,2789.63,2.7896300000000003
2024-05-01,Renewables,193034.80000000002,193.03480000000002
2024-05-01,Solar,61240.56,61.240559999999995
2024-05-01,Total Generation,708646.1799999999,708.64618
2024-05-01,Wind,77868.32,77.86832000000001
2024-05-01,Wind and Solar,139108.88,139.10888
2024-06-01,Bioenergy,7819.33,7.81933
2024-06-01,Clean,329958.32,329.95832
2024-06-01,Coal,122949.51,122.94950999999999
2024-06-01,Fossil,467874.61,467.87460999999996
2024-06-01,Gas,339194.23,339.19423
2024-06-01,Gas and Other Fossil,344925.08999999997,344.92508999999995
2024-06-01,Hydro,41140.23,41.14023
2024-06-01,"Hydro, Bioenergy and Other Renewables",51793.85,51.79385
2024-06-01,Nuclear,136384.33,136.38432999999998
2024-06-01,Other Fossil,5730.86,5.73086
2024-06-01,Other Renewables,2834.29,2.8342899999999998
2024-06-01,Renewables,193573.99,193.57398999999998
2024-06-01,Solar,65644.47,65.64447
2024-06-01,Total Generation,797832.92,797.8329200000001
2024-06-01,Wind,76135.67,76.13567
2024-06-01,Wind and Solar,141780.13999999998,141.78014
2024-07-01,Bioenergy,8018.37,8.018369999999999
2024-07-01,Clean,313478.77,313.47877
2024-07-01,Coal,143664.22999999998,143.66422999999998
2024-07-01,Fossil,565550.39,565.55039
2024-07-01,Gas,415993.77999999997,415.99377999999996
2024-07-01,Gas and Other Fossil,421886.15,421.88615000000004
2024-07-01,Hydro,41043.26,41.043260000000004
2024-07-01,"Hydro, Bioenergy and Other Renewables",52022.76,52.022760000000005
2024-07-01,Nuclear,139770.49,139.77049
2024-07-01,Other Fossil,5892.37,5.89237
2024-07-01,Other Renewables,2961.13,2.9611300000000003
2024-07-01,Renewables,173708.28,173.70828
2024-07-01,Solar,65850.78,65.85078
2024-07-01,Total Generation,879029.15,879.0291500000001
2024-07-01,Wind,55834.74,55.83474
2024-07-01,Wind and Solar,121685.52,121.68552000000001
2024-08-01,Bioenergy,8164.74,8.16474
2024-08-01,Clean,313884.72,313.88471999999996
2024-08-01,Coal,137974.76,137.97476
2024-08-01,Fossil,550501.7300000001,550.5017300000001
2024-08-01,Gas,406611.64,406.61164
2024-08-01,Gas and Other Fossil,412526.95999999996,412.52696
2024-08-01,Hydro,41045.17,41.04517
2024-08-01,"Hydro, Bioenergy and Other Renewables",52146.64,52.14664
2024-08-01,Nuclear,139520.58,139.52058
2024-08-01,Other Fossil,5915.32,5.9153199999999995
2024-08-01,Other Renewables,2936.73,2.93673
2024-08-01,Renewables,174364.14,174.36414000000002
2024-08-01,Solar,64817.42,64.81742
2024-08-01,Total Generation,864386.44,864.38644
2024-08-01,Wind,57400.08,57.40008
2024-08-01,Wind and Solar,122217.5,122.2175
2024-09-01,Bioenergy,7573.76,7.57376
2024-09-01,Clean,280836.98,280.83698
2024-09-01,Coal,109039.67,109.03967
2024-09-01,Fossil,453516.91,453.51691
2024-09-01,Gas,339247.95,339.24795
2024-09-01,Gas and Other Fossil,344477.23,344.47722999999996
2024-09-01,Hydro,31990.199999999997,31.990199999999998
2024-09-01,"Hydro, Bioenergy and Other Renewables",42400.71,42.40071
2024-09-01,Nuclear,125320.91,125.32091
2024-09-01,Other Fossil,5229.28,5.22928
2024-09-01,Other Renewables,2836.75,2.83675
2024-09-01,Renewables,155516.07,155.51607
2024-09-01,Solar,55292.36,55.29236
2024-09-01,Total Generation,734353.88,734.35388
2024-09-01,Wind,57823.0,57.823
2024-09-01,Wind and Solar,113115.36,113.11536
2024-10-01,Bioenergy,7061.46,7.06146
2024-10-01,Clean,290823.91,290.82390999999996
2024-10-01,Coal,94154.18,94.15418
2024-10-01,Fossil,392353.69,392.35369000000003
2024-10-01,Gas,293277.04,293.27704
2024-10-01,Gas and Other Fossil,298199.5,298.1995
2024-10-01,Hydro,30736.9,30.736900000000002
2024-10-01,"Hydro, Bioenergy and Other Renewables",40510.62,40.51062
2024-10-01,Nuclear,117546.73,117.54673
2024-10-01,Other Fossil,4922.46,4.92246
2024-10-01,Other Renewables,2712.26,2.71226
2024-10-01,Renewables,173277.18,173.27718
2024-10-01,Solar,52654.33,52.65433
2024-10-01,Total Generation,683177.5900000001,683.1775900000001
2024-10-01,Wind,80112.23,80.11223
2024-10-01,Wind and Solar,132766.56,132.76656
2024-11-01,Bioenergy,7510.05,7.510050000000001
2024-11-01,Clean,290262.95,290.26295
2024-11-01,Coal,90214.17000000001,90.21417000000001
2024-11-01,Fossil,370058.39,370.05839000000003
2024-11-01,Gas,274723.59,274.72359
2024-11-01,Gas and Other Fossil,279844.22,279.84421999999995
2024-11-01,Hydro,35537.07,35.53707
2024-11-01,"Hydro, Bioenergy and Other Renewables",45890.5,45.8905
2024-11-01,Nuclear,123808.13,123.80813
2024-11-01,Other Fossil,5120.629999999999,5.120629999999999
2024-11-01,Other Renewables,2843.38,2.8433800000000002
2024-11-01,Renewables,166454.81,166.45481
2024-11-01,Solar,38639.1,38.6391
2024-11-01,Total Generation,660321.33,660.32133
2024-11-01,Wind,81925.21,81.92521
2024-11-01,Wind and Solar,120564.31,120.56430999999999
2024-12-01,Bioenergy,7939.5,7.9395
2024-12-01,Clean,309832.3,309.8323
2024-12-01,Coal,126089.7,126.0897
2024-12-01,Fossil,423533.94999999995,423.53394999999995
2024-12-01,Gas,291235.86,291.23586
2024-12-01,Gas and Other Fossil,297444.25,297.44425
2024-12-01,Hydro,39794.07,39.79407
2024-12-01,"Hydro, Bioenergy and Other Renewables",50877.67,50.877669999999995
2024-12-01,Nuclear,142400.21,142.40021
2024-12-01,Other Fossil,6208.39,6.2083900000000005
2024-12-01,Other Renewables,3144.1,3.1441
2024-12-01,Renewables,167432.1,167.43210000000002
2024-12-01,Solar,35860.59,35.860589999999995
2024-12-01,Total Generation,733366.26,733.36626
2024-12-01,Wind,80693.84,80.69384
2024-12-01,Wind and Solar,116554.43000000001,116.55443000000001
2025-01-01,Bioenergy,7937.14,7.93714
2025-01-01,Clean,324693.58,324.69358
2025-01-01,Coal,166490.05,166.49005
2025-01-01,Fossil,489129.3,489.1293
2025-01-01,Gas,313608.78,313.60878
2025-01-01,Gas and Other Fossil,322639.25,322.63925
2025-01-01,Hydro,41446.83,41.44683
2025-01-01,"Hydro, Bioenergy and Other Renewables",52474.6,52.474599999999995
2025-01-01,Nuclear,143477.89,143.47789
2025-01-01,Other Fossil,9030.47,9.03047
2025-01-01,Other Renewables,3090.63,3.09063
2025-01-01,Renewables,181215.69,181.21569
2025-01-01,Solar,41482.020000000004,41.482020000000006
2025-01-01,Total Generation,813822.88,813.82288
2025-01-01,Wind,87259.07,87.25907000000001
2025-01-01,Wind and Solar,128741.09,128.74108999999999
2025-02-01,Bioenergy,7301.3099999999995,7.301309999999999
2025-02-01,Clean,294888.33999999997,294.88833999999997
2025-02-01,Coal,124713.51,124.71351
2025-02-01,Fossil,395864.62,395.86462
2025-02-01,Gas,265124.04,265.12404
2025-02-01,Gas and Other Fossil,271151.09,271.15109
2025-02-01,Hydro,37795.159999999996,37.795159999999996
2025-02-01,"Hydro, Bioenergy and Other Renewables",47908.200000000004,47.90820000000001
2025-02-01,Nuclear,123657.03,123.65702999999999
2025-02-01,Other Fossil,6027.0599999999995,6.02706
2025-02-01,Other Renewables,2811.73,2.81173
2025-02-01,Renewables,171231.31,171.23131
2025-02-01,Solar,44463.61,44.46361
2025-02-01,Total Generation,690752.95,690.7529499999999
2025-02-01,Wind,78859.5,78.8595
2025-02-01,Wind and Solar,123323.11,123.32311
2025-03-01,Bioenergy,7739.530000000001,7.73953
2025-03-01,Clean,342542.3,342.5423
2025-03-01,Coal,98598.32,98.59832
2025-03-01,Fossil,341662.46,341.66246
2025-03-01,Gas,238260.43000000002,238.26043
2025-03-01,Gas and Other Fossil,243064.14,243.06414
2025-03-01,Hydro,42949.77,42.949769999999994
2025-03-01,"Hydro, Bioenergy and Other Renewables",53945.08,53.945080000000004
2025-03-01,Nuclear,124913.3,124.9133
2025-03-01,Other Fossil,4803.71,4.80371
2025-03-01,Other Renewables,3255.7799999999997,3.2557799999999997
2025-03-01,Renewables,217629.0,217.629
2025-03-01,Solar,62286.91,62.286910000000006
2025-03-01,Total Generation,684204.76,684.20476
2025-03-01,Wind,101397.01,101.39701
2025-03-01,Wind and Solar,163683.92,163.68392
2025-04-01,Bioenergy,6844.76,6.84476
2025-04-01,Clean,332139.63999999996,332.13963999999993
2025-04-01,Coal,91919.68,91.91968
2025-04-01,Fossil,328695.17000000004,328.69517
2025-04-01,Gas,232113.84000000003,232.11384000000004
2025-04-01,Gas and Other Fossil,236775.49,236.77549
2025-04-01,Hydro,44242.18,44.24218
2025-04-01,"Hydro, Bioenergy and Other Renewables",53985.48,53.98548
2025-04-01,Nuclear,115785.02,115.78502
2025-04-01,Other Fossil,4661.650000000001,4.661650000000001
2025-04-01,Other Renewables,2898.54,2.89854
2025-04-01,Renewables,216354.61000000002,216.35461
2025-04-01,Solar,70891.59,70.89159
2025-04-01,Total Generation,660834.7999999999,660.8348
2025-04-01,Wind,91477.54000000001,91.47754
2025-04-01,Wind and Solar,162369.13,162.36913
2025-05-01,Bioenergy,7502.65,7.50265
2025-05-01,Clean,333687.19,333.68719
2025-05-01,Coal,97795.64,97.79564
2025-05-01,Fossil,373213.27,373.21327
2025-05-01,Gas,270936.59,270.93659
2025-05-01,Gas and Other Fossil,275417.62,275.41762
2025-05-01,Hydro,47467.07,47.46707
2025-05-01,"Hydro, Bioenergy and Other Renewables",57624.450000000004,57.62445
2025-05-01,Nuclear,124289.62,124.28962
2025-05-01,Other Fossil,4481.03,4.48103
2025-05-01,Other Renewables,2654.73,2.65473
2025-05-01,Renewables,209397.56,209.39756
2025-05-01,Solar,77943.65,77.94364999999999
2025-05-01,Total Generation,706900.4400000001,706.9004400000001
2025-05-01,Wind,73829.46,73.82946000000001
2025-05-01,Wind and Solar,151773.11000000002,151.77311
2025-06-01,Bioenergy,7724.0599999999995,7.72406
2025-06-01,Clean,340079.48000000004,340.07948000000005
2025-06-01,Coal,129156.67,129.15667
2025-06-01,Fossil,465723.17000000004,465.72317000000004
2025-06-01,Gas,330754.32,330.75432
2025-06-01,Gas and Other Fossil,336566.51,336.56651
2025-06-01,Hydro,43075.909999999996,43.07590999999999
2025-06-01,"Hydro, Bioenergy and Other Renewables",53618.799999999996,53.61879999999999
2025-06-01,Nuclear,132444.53,132.44453
2025-06-01,Other Fossil,5812.18,5.812180000000001
2025-06-01,Other Renewables,2818.8300000000004,2.81883
